OTU,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait
c495f1565f25368fea001ef041c3f5e7,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria;s__Beauveria_sp,Beauveria,1CB17F31-36B9-11D5-9548-00D0592D548C,7346,13,Pathotroph-Saprotroph-Symbiotroph,|Animal Parasite|-Animal Pathogen-Endophyte-Undefined Saprotroph,Probable,Microfungus,NULL
04bd1df4d343052035ad57fb9076834c,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Subulicystidium;s__Subulicystidium_sp,Subulicystidium,1CB1CBCE-36B9-11D5-9548-00D0592D548C,18619,13,Saprotroph,Undefined Saprotroph-|Wood Saprotroph|,Probable,Corticioid,White Rot
8acbcb67744ea054976bb3e8c4dc8593,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Octospora;s__Octospora_excipulata,Octospora,1CB1C979-36B9-11D5-9548-00D0592D548C,3549,13,Saprotroph,Undefined Saprotroph,Probable,NULL,NULL
3a71f3f5d62492c4956b235ed665909a,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp,Apiosordaria,1CB1C493-36B9-11D5-9548-00D0592D548C,262,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
3a3bbd046ceeda0609d2b218d4c0bf8e,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_endoradicis,Cyphellophora,1CB1C5C7-36B9-11D5-9548-00D0592D548C,7885,13,Pathotroph-Saprotroph,Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast-Microfungus,NULL
48b0a3e0ae380490b59cf57499072065,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
f0dda0dc0db01c26c94bf07561f49bf9,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae,Vishniacozyma,45266574-1EE5-4A93-B0A6-2885A7F45AE1,813272,13,Saprotroph,|Undefined Saprotroph|,Probable,Yeast,NULL
d419a71d7ceb26e3f0229615f140b13e,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
29bd8f570e76e6cd33d9ce8ac59973a6,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_sclerotialis,Sporothrix,1CB1A57D-36B9-11D5-9548-00D0592D548C,10046,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
3cbb28c433bf902f5895178d5f408448,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_tephrensis,Vishniacozyma,45266574-1EE5-4A93-B0A6-2885A7F45AE1,813272,13,Saprotroph,|Undefined Saprotroph|,Probable,Yeast,NULL
8ae5412c6c9c7c841c1b8eaba6adc32a,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_steppicola,Fusarium,1CB188FE-36B9-11D5-9548-00D0592D548C,8284,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
a86f625956713e6642021f198178d505,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp,Phomatospora,1CB1CA05-36B9-11D5-9548-00D0592D548C,4015,13,Saprotroph,Dung Saprotroph-Plant Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,NULL
3ebad4f5401bb3c6b6971580714c0653,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
233f04006d413801859dd16dea0d0101,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
251d115942192161fb4ef2948c61fbca,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
55882885a67c97612d07b797ba8f732d,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
5dca8cb0150bb472aa8acf417116c9da,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Neodevriesiaceae;g__Neodevriesia,Neodevriesia,59952179-600D-4339-A964-9BC6C722A774,807768,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
bf15c418aef747c5c3cd5d83dd15757f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp,Phomatospora,1CB1CA05-36B9-11D5-9548-00D0592D548C,4015,13,Saprotroph,Dung Saprotroph-Plant Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,NULL
6561c5ab4df5d87e60d1f133b9fa2ffa,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
b9a01a9f66fb3bdb3a5a8c2ad6d707ef,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
e744a2c3eccd5918c2b59907d5616197,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Arachniotus;s__Arachniotus_hebridensis,Arachniotus,1CB1AEE6-36B9-11D5-9548-00D0592D548C,291,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
ddc4d1f86166bf6f108a16549f3abee6,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum,Stachybotrys chartarum,1CB1A582-36B9-11D5-9548-00D0592D548C,306362,20,Saprotroph,Wood Saprotroph,Probable,Microfungus,Soft Rot
d97927577054486f77a513070c060b06,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
bb530de53ee70121f3b52d66e7d13b3a,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
5d82f5502903b391032c26e62c29229d,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
4375f11b7454291f6d6af6755e5e2d6f,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
c279fc2bbeb868b5e86ace161cc6a995,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascales_fam_Incertae_sedis;g__Microascales_gen_Incertae_sedis;s__Microascales_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c798d409e729c8700dda208448d074b,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
8cdeb6bd30b78c458d2ccea25627efb2,k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
df6d63563a4fc5aba2b23bb8aee26d75,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
aaf8177452ac02643fe6dcea8ea0b50e,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp,Apiosordaria,1CB1C493-36B9-11D5-9548-00D0592D548C,262,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
b329a1c657f420a0321bbf993cc85d90,k__Fungi;p__Basidiomycota;c__Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
24791019b7c30c273a530354d364c3f9,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e0b766d9af9089592cec50dac0c22cd,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_sp,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
b2c91493d55f5f469198bfdfe1769d27,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
977a994e42e12fa068d8afd94ab95b75,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae,Didymellaceae,F971F4FB-F68A-481E-B5F1-2BF2B753AA5D,508292,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Possible,Microfungus,NULL
d3b28c6a4f733c6d6a589b68deb98aa3,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora,Podospora,1CB19C56-36B9-11D5-9548-00D0592D548C,4284,13,Saprotroph-Symbiotroph,|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
432aecead33da94f257615f8dca56020,k__Fungi;p__Basidiomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
176943bbe52a23780ee2d9c4d8c286fa,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis;s__Tremellodendropsidales_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
3c14a8a1e28daa79d99e106ecb289442,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_sp,Dactylella,1CB1C5D8-36B9-11D5-9548-00D0592D548C,7918,13,Saprotroph,Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
9da910fe87b7d2bafe616753a3ec50f0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
152bbbdc7636b4c63ab60e2a81b978cd,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
f5b295bef456d116d7f373585c1ce2db,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_hansenii,Debaryomyces hansenii,1CB1B014-36B9-11D5-9548-00D0592D548C,296478,20,Saprotroph,Undefined Saprotroph,Highly Probable,Yeast,NULL
64a6aa76b036f6b41f4762ec544d0c12,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Myrotheciomycetaceae;g__Emericellopsis;s__Emericellopsis_glabra,Emericellopsis,171E9571-AB2B-40B3-AE4D-9FFB7D9559FF,1773,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
1dc2d83736af83336a8a59bc5e364d19,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis,NA,NA,NA,NA,NA,NA,NA,NA,NA
b9b6c71602c58a57d8ef6b839e770730,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Pseudomurilentithecium,Pseudomurilentithecium,E823E2C6-A41E-4805-ACF3-015B09118FD3,556904,13,Saprotroph,|Plant Saprotroph|,Probable,Microfungus,NULL
7857491224d6bb35d89fca8d08a6ff4f,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
1f9ff87257b6e1cde9d81d339eb845c6,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
f1d5025e645498cdd9689c39088ba7ce,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
6992e4a3f1a37640b34e1b15d18d8dd5,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_circinatum,Scytalidium,1CB1CB4F-36B9-11D5-9548-00D0592D548C,9862,13,Pathotroph-Saprotroph,Animal Parasite-Fungal Parasite-Plant Pathogen-Plant Saprotroph-|Wood Saprotroph|,Probable,Microfungus,Soft Rot
9815323791c79fcc08cfdda32af84541,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora,Cyphellophora,1CB1C5C7-36B9-11D5-9548-00D0592D548C,7885,13,Pathotroph-Saprotroph,Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast-Microfungus,NULL
2da96fa8e2b00d62868bea1c39567a5b,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_anatolicum,Penicillium,1CB1C9C1-36B9-11D5-9548-00D0592D548C,9257,13,Pathotroph-Saprotroph-Symbiotroph,Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph,Highly Probable,Microfungus,Soft Rot
3f1b79a73a1b616cfb4740a4cd957e69,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales,NA,NA,NA,NA,NA,NA,NA,NA,NA
a65084819d6500206b4ae6c48d85896c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiaceae_gen_Incertae_sedis;s__Sporormiaceae_sp,Sporormiaceae,1CB1CDD8-36B9-11D5-9548-00D0592D548C,81414,9,Saprotroph,Dung Saprotroph-Plant Saprotroph,Probable,Microfungus,NULL
1d74a07d1fb7c5a0ded9f318acf73068,k__Fungi;p__Ascomycota;c__Eurotiomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
52249ba3f8451f09cae609d83cf678ca,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
c53263afb3997ba6928ad5b667b3965f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_sp,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
cbf0dea86f3806fe30893fabbf752d9f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Sarocladium;s__Sarocladium_sp,Sarocladium,F23CC1E8-378D-4AC8-A7E2-0D8B9E975029,9790,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph,Probable,Microfungus,NULL
617606271c5e816fe9b87424f2a378dd,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
d2a116fbbccd28eebf905857abcedd2e,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
897458c8a9232fe02aac9ed939711c37,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella_neoparvula,Volvariella,1CB1CC72-36B9-11D5-9548-00D0592D548C,18737,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph,Highly Probable,Agaricoid,White Rot
89162567a5d2b62d3273c4431a503e81,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces,Talaromyces,1CB1CBD6-36B9-11D5-9548-00D0592D548C,5347,13,Pathotroph-Saprotroph,Animal Parasite-|Undefined Saprotroph|,Probable,Microfungus,NULL
879d8e13a34e0df07cba7cb97d591253,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,Alternaria,1CB17D15-36B9-11D5-9548-00D0592D548C,7106,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
9da82406b70fa33268e9a982cbd0130b,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala,Exophiala,1CB1C728-36B9-11D5-9548-00D0592D548C,8233,13,Pathotroph-Saprotroph-Symbiotroph,|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast,NULL
da0c6c66535364430c9fafb61fac3152,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
ff39fcdfc257ddf2dc0bdd3275ed26aa,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Radulomycetaceae;g__Radulomycetaceae_gen_Incertae_sedis;s__Radulomycetaceae_sp,Agaricales,715D162F-5F0E-40C8-A7DC-79D488D3F937,90508,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Possible,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,NULL
237d9bcb27a447af05a32b1b1f0215b6,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Gliomastix,Gliomastix,1CB18B61-36B9-11D5-9548-00D0592D548C,8345,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
bb1fbd15fe27212f6726f4ef76568bf4,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
5974357b2174ce0cbfdf66541e89ba75,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
7e4287a0160cbd7b5d96e4dea4218f42,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
3260d403a8bb679cfc70d54f7edf72a7,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
53f059ab8f933ba29fdba510913c2cef,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_pachyderma,Coprinopsis,C8B57750-1A88-451D-8715-9B9574504389,17366,13, Saprotroph,|Undefined Saprotroph|,Probable,Agaricoid,NULL
b7bb0e1c41917f68850a170add9afc6f,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
cfe5d58a6d45f4b2cddd8efafa97b164,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_sp,Plectosphaerella,1CB1CA3C-36B9-11D5-9548-00D0592D548C,4197,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
09696193536e6ed5010bee5e95cb317f,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_tephrensis,Vishniacozyma,45266574-1EE5-4A93-B0A6-2885A7F45AE1,813272,13,Saprotroph,|Undefined Saprotroph|,Probable,Yeast,NULL
d179c3fe82d889192d7cf7c3f334a3e1,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Paramyrothecium;s__Paramyrothecium_humicola,Paramyrothecium,682C0B77-3628-4C35-A04C-9A138119F050,815988,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
0107acbdf7a43c67ff5a135dfee12c1c,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
0bc38a7aa150a2b1d51ace6bcf389985,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Arachniotus;s__Arachniotus_hebridensis,Arachniotus,1CB1AEE6-36B9-11D5-9548-00D0592D548C,291,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
82dfb7e43dc038ea4d1943a457f316f4,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Porodiplodiaceae;g__Endoradiciella;s__Endoradiciella_communis,NA,NA,NA,NA,NA,NA,NA,NA,NA
5b4cb3fb34058068ae57e4d92045b505,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Ijuhya;s__Ijuhya_sp,Ijuhya,1CB1C7F7-36B9-11D5-9548-00D0592D548C,2482,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
0c65b939a49ba33ebb8441f5cc1027c9,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
2004411eb1d39ff5bbc4da9c9966c98c,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Dactylonectria;s__Dactylonectria_macrodidyma,Dactylonectria,65CC87AA-6E70-408F-83DA-CDD4778325BB,810142,13,Pathotroph,|Plant Pathogen|,Probable,Microfungus,NULL
08edd4f868427e7d8c6c698e93b2fbde,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Delitschiaceae;g__Delitschiaceae_gen_Incertae_sedis;s__Delitschiaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
0cc0db8fd5c6cc28cf465d7641c0079e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
38651f76b0bfedb761a89f4725961b9d,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora,Podospora,1CB19C56-36B9-11D5-9548-00D0592D548C,4284,13,Saprotroph-Symbiotroph,|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
15223fbc6feadb89b974719a52b36ba9,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striatibotrys;s__Striatibotrys_asturiensis,Striatibotrys,17BA01FA-5E2A-432D-B4DA-9C1C16A9103E,816035,13,Saprotroph,Plant Saprotroph-|Undefined Saprotroph|,Probable,Microfungus,NULL
3da2ed13c5e0126f407f5729c935607e,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
7ed7fe01d1f8a9cb09af1525d4dbdceb,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
a06627cf0e2419cb6d89f92269f891ac,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymellaceae_gen_Incertae_sedis;s__Didymellaceae_sp,Didymellaceae,F971F4FB-F68A-481E-B5F1-2BF2B753AA5D,508292,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Possible,Microfungus,NULL
